,MEblue,MEbrown,MEgreen,MEturquoise,MEyellow
RR8_LVR_FLT_LAR_OLD_FL4,-2.554585554962424,22.198914425979993,3.551454835029913,-15.152715048710695,11.738881647124845
RR8_LVR_FLT_LAR_OLD_FL7,-14.655292194737152,6.568420804256418,-3.520977328714625,-26.770970863961523,-13.274250742663561
RR8_LVR_FLT_LAR_OLD_FL8,-15.564708544479076,6.9451546766144645,-0.8224621842199317,75.67218384954995,-5.623060653634788
RR8_LVR_FLT_LAR_YNG_FL1,18.87103848267168,-17.91887539965598,-10.685889883333713,-25.59133242268201,4.97908168200079
RR8_LVR_FLT_LAR_YNG_FL13,-28.79957439295887,0.36444531578511,7.458423102549312,-22.5520188815365,-19.94026195912821
RR8_LVR_FLT_LAR_YNG_FL14,-28.160590485473158,-0.9474663098730016,2.752629305955917,-7.4986101339239015,-20.583190867820424
RR8_LVR_FLT_LAR_YNG_FL17,-17.709850575951442,22.67942474668548,7.174128413233518,6.632471843650405,28.94823901968004
RR8_LVR_FLT_LAR_YNG_FL18,-3.542106213759658,26.35456282887181,8.789775706764578,61.6487980202033,18.236789664635058
RR8_LVR_FLT_LAR_YNG_FL2,-18.510905157844192,10.325519732805635,8.607965904717942,96.86925304954507,-12.932312645323625
RR8_LVR_FLT_LAR_YNG_FL5,-23.486495487673643,22.01371639084827,9.249552131393779,-23.621652363276418,26.863920744261776
RR8_LVR_FLT_LAR_YNG_FL6,-7.949286465745016,22.852956611483958,2.327143523770379,-1.8030849150176296,33.66621510232912
RR8_LVR_GC_ISS-T_OLD_GI11,21.70717108380279,-13.181168906142448,1.6547750328678827,-9.78018416391257,4.980850657068716
RR8_LVR_GC_ISS-T_OLD_GI12,-14.701942643789819,-13.34602944846353,3.0229334501801306,-24.1004836543126,13.570872995366537
RR8_LVR_GC_ISS-T_OLD_GI13,0.9994567473536383,1.43704997969895,-18.469385530418077,-24.683537040379523,27.231012989432493
RR8_LVR_GC_ISS-T_OLD_GI14,26.316840645309444,-18.26314872602958,-8.542577315470483,-17.91760637565306,-4.146233012095627
RR8_LVR_GC_ISS-T_OLD_GI15,7.1528253813382205,-11.297439160304858,0.9936710329957035,-14.829538737587505,-30.600718648446367
RR8_LVR_GC_ISS-T_OLD_GI16,19.76747471445738,-14.361847768827714,1.2857060679219294,-22.45428077022245,-21.787056269581775
RR8_LVR_GC_ISS-T_OLD_GI17,24.26651060979347,-15.00047935188848,4.049881612760326,-25.679585175755474,5.916519086120957
RR8_LVR_GC_ISS-T_OLD_GI18,23.85041744554623,-12.199491737608701,2.798254775202328,-23.460011988883497,1.2609125389386429
RR8_LVR_GC_ISS-T_OLD_GI19,-27.213683560958373,-12.148367748065095,2.979870949126378,-26.145392918824673,-22.437781862923778
RR8_LVR_GC_ISS-T_OLD_GI20,29.869829292044287,-12.046763388289095,4.916267551789766,-22.00347373222237,-21.42292649458556
RR8_LVR_GC_ISS-T_YNG_GI1,-12.25244656422955,-15.826805984840435,-3.554450475342253,-28.698057970336293,3.537442251426367
RR8_LVR_GC_ISS-T_YNG_GI10,7.423058097635457,-4.130265425042961,5.436466428759968,19.718894465456298,-2.506999097725396
RR8_LVR_GC_ISS-T_YNG_GI2,17.547138236219567,-16.460936283962877,1.3850815441368085,-17.01966428543733,2.147114649803755
RR8_LVR_GC_ISS-T_YNG_GI3,-5.786241217674156,-18.17974196121567,-0.016268413158397613,-22.56891977578375,-32.78482825116478
RR8_LVR_GC_ISS-T_YNG_GI4,1.8041663189822108,-16.700340128929646,6.7302219761889495,-25.33606689882633,0.22523655446748178
RR8_LVR_GC_ISS-T_YNG_GI5,23.04641662171395,-12.51282790375457,4.084612587965989,-19.03211760779778,-11.649168546163219
RR8_LVR_GC_ISS-T_YNG_GI6,-14.21501909636694,-12.237405007360483,4.113684735226045,-32.2681380187003,-22.50351541961573
RR8_LVR_GC_ISS-T_YNG_GI7,11.910957207598408,-13.956597500231911,-1.8777023921821057,-23.439078191701245,9.20399357403803
RR8_LVR_GC_ISS-T_YNG_GI8,-11.57404661452927,-10.837763242310276,-18.066851234485195,-17.495360743557875,-26.558867609587324
RR8_LVR_GC_ISS-T_YNG_GI9,17.848171861587776,-10.944592541193362,1.7247034794851817,-16.87821399587298,-8.005591598174426
RR8_LVR_GC_LAR_OLD_GL11,-1.3381271918971673,14.017674647584915,8.339617874370468,-17.958302753509457,28.242793621649096
RR8_LVR_GC_LAR_OLD_GL12,-8.094957669054356,8.597164509326355,-6.599733178432294,-24.678462141148938,4.03311239725002
RR8_LVR_GC_LAR_OLD_GL15,-35.34311677176189,4.060191803545318,1.2196010912175275,-27.060729384672538,-22.423812395976217
RR8_LVR_GC_LAR_OLD_GL3,-14.440693554719319,-4.436812233252712,-23.59902960154617,94.35488496037841,23.79984642799213
RR8_LVR_GC_LAR_OLD_GL4,-0.11710216791528262,26.443342160631417,1.2149759124905264,-6.902294680001984,50.77270170861262
RR8_LVR_GC_LAR_OLD_GL7,-12.062635225159779,12.902051027747303,4.97932005814311,16.97458149077297,6.648259317714788
RR8_LVR_GC_LAR_OLD_GL8,-9.308464332424295,6.14891732883064,-14.130084992035771,-26.746632235772235,32.89333481193395
RR8_LVR_GC_LAR_YNG_GL1,11.904991483647153,16.159316035883972,10.450214979421121,-14.052394629061595,48.48255074371794
RR8_LVR_GC_LAR_YNG_GL13,-14.023265647282418,7.5152138190841535,6.926858968813218,-21.00207462514229,15.275662190502114
RR8_LVR_GC_LAR_YNG_GL14,-14.476754147015601,3.9083568807215983,1.4089015910482094,-15.705658162388469,-9.279489434270449
RR8_LVR_GC_LAR_YNG_GL17,-36.3669122153648,0.2703651626023537,6.108279174548495,-30.803440936114487,-16.401759588938653
RR8_LVR_GC_LAR_YNG_GL18,-21.91924453495073,26.372098627791626,6.818604869683109,52.48369246067219,18.101343139948092
RR8_LVR_GC_LAR_YNG_GL2,-12.184672039861793,22.57151564530346,4.507292746009852,-21.387131634686295,8.248668700962565
RR8_LVR_GC_LAR_YNG_GL5,-33.18279571012839,13.081869916984525,5.853244565596526,154.62231469830436,-7.563667044356481
RR8_LVR_GC_LAR_YNG_GL6,-11.11922665223165,24.138320100773402,6.17474837631288,-16.68216396630794,3.344400448540267
RR8_LVR_VIV_ISS-T_OLD_VI11,23.895926463150722,-15.917533428321075,-7.081340203012443,-19.526381180509002,5.875584374857581
RR8_LVR_VIV_ISS-T_OLD_VI12,-1.1283264480203354,9.294810398873453,9.91979061832551,-16.242544275723894,46.13521239182789
RR8_LVR_VIV_ISS-T_OLD_VI13,-20.399734418784398,-15.31190729148063,4.408666718089538,55.107483212466484,-25.42217757378814
RR8_LVR_VIV_ISS-T_OLD_VI14,39.182336100456034,-9.367189743175496,3.3380721100172632,120.82746778626313,-9.726187451033379
RR8_LVR_VIV_ISS-T_OLD_VI16,8.271422576347808,-7.336867985383993,-0.269321623488943,107.65769097702012,-27.88658699177812
RR8_LVR_VIV_ISS-T_OLD_VI17,2.7837644334080873,-7.193070386850934,1.428754156678366,60.0237845740932,-18.26677015377885
RR8_LVR_VIV_ISS-T_OLD_VI18,-15.442298118723317,-11.402338961560169,1.8544770821618872,-32.24540797378643,-11.047477266778918
RR8_LVR_VIV_ISS-T_OLD_VI19,-5.59707820987053,-12.557970149486872,-1.9248366792849456,65.4406434429142,-30.23720785108143
RR8_LVR_VIV_ISS-T_YNG_VI1,21.083849512794696,-12.982360675823388,5.264293381986076,1.7507082103626472,-12.768534662317267
RR8_LVR_VIV_ISS-T_YNG_VI10,7.947419540026043,-11.903821022733617,-1.427991125784114,-27.57645562514294,5.135058125083944
RR8_LVR_VIV_ISS-T_YNG_VI2,17.937695152442632,-12.007526718701854,-15.492933511643809,34.45645820252584,-23.125160169940585
RR8_LVR_VIV_ISS-T_YNG_VI3,-13.831242289067983,-16.938381894777677,1.5163483947390364,15.678806610398727,6.899489025287566
RR8_LVR_VIV_ISS-T_YNG_VI4,20.457671592688378,-16.89944520342028,7.537942683290221,-25.114103658152352,12.571161127826683
RR8_LVR_VIV_ISS-T_YNG_VI5,-3.9831760046304105,-13.546724659127342,7.020017473972122,-29.683723587820786,-22.614628331112424
RR8_LVR_VIV_ISS-T_YNG_VI6,-14.868241646243725,-12.09145494216548,6.463822075271361,-18.846732374003675,-13.093179188538278
RR8_LVR_VIV_ISS-T_YNG_VI7,-7.043832551783456,4.788281623131662,-1.0993402427586638,-27.121061280321516,-13.47330024350652
RR8_LVR_VIV_ISS-T_YNG_VI8,-22.965760272121532,-16.22906087342343,-3.662655822670957,-27.489988158689933,-26.53188297710811
RR8_LVR_VIV_LAR_OLD_VL11,3.422280922127334,-2.1304510911832466,-15.68113265235517,-20.107289254770045,28.595576549298755
RR8_LVR_VIV_LAR_OLD_VL12,-7.212159766131448,6.30508489988368,1.9564194085668924,-15.684478739009037,-0.6941388222243142
RR8_LVR_VIV_LAR_OLD_VL15,-0.46863520233561656,8.81757694864999,5.892828089081265,-13.426387543558327,-19.086216480190032
RR8_LVR_VIV_LAR_OLD_VL16,12.432451057244903,23.347297304990132,10.073391117032948,-23.486902758854516,62.49450673671878
RR8_LVR_VIV_LAR_OLD_VL20,23.07338788496377,19.160823621202734,-17.817964912148767,63.22475387324959,5.185405576718445
RR8_LVR_VIV_LAR_OLD_VL4,-3.4149764849564375,26.451208523135893,7.091910870178311,-25.926440196900906,1.6205352200602512
RR8_LVR_VIV_LAR_OLD_VL7,24.258566891324637,22.148791431373162,2.431841100947744,30.06434761482256,3.000918966386692
RR8_LVR_VIV_LAR_OLD_VL8,-12.171847099073194,12.102689372453789,2.1676339574201378,-23.241964852646593,6.353180658440934
RR8_LVR_VIV_LAR_YNG_VL1,-25.228719462964822,10.038892895343297,2.1009672754154294,116.36497250883593,-6.7701585493190155
RR8_LVR_VIV_LAR_YNG_VL10,20.510016993117066,20.734923396944705,6.918344392772404,-23.706658524051683,7.00233480471091
RR8_LVR_VIV_LAR_YNG_VL14,4.008822432209698,5.128613114491285,-0.32283749931460437,-15.008454487435877,-24.607058915183874
RR8_LVR_VIV_LAR_YNG_VL17,0.9243774424986749,17.7134488065791,1.2517907542436706,-22.94466045414834,39.831065286081326
RR8_LVR_VIV_LAR_YNG_VL18,3.7649164622844764,22.39050477940909,-1.3811915317417984,-28.861323246510516,3.692106790892117
RR8_LVR_VIV_LAR_YNG_VL2,-22.984328551202154,20.800001937630768,13.237460134604158,4.472558580385677,30.765955057474965
RR8_LVR_VIV_LAR_YNG_VL5,14.051884652348319,25.443656016285857,10.46825196556207,-6.207794453319169,23.83689314582451
RR8_LVR_VIV_LAR_YNG_VL9,-22.588258468268002,16.36500856628047,7.817352921881388,-19.1111410120176,7.040484962886807
