gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEgreenyellow,kMEmagenta,kMEpink,kMEpurple,kMEred,kMEturquoise,kMEyellow
Rnu2-10,yellow,0.7884683113653624,0.3265151430749675,0.1684298784597638,-0.4070678990780602,0.2671094913048491,-0.5478668488539644,0.030473781767751108,0.20567663201795605,-0.05443826239673099,-0.10821954307423073,0.7884683113653624
ENSMUSG00000102498,blue,0.7640747297899935,-0.1981420228638691,0.7640747297899935,-0.10705705808855416,-0.06537174927027439,0.09323640960026848,-0.05575510198135509,-0.19681311662681522,0.2061286347173646,-0.7512872207864266,0.02641580034552491
Spidr,turquoise,0.9401737944538088,0.3505125911002598,-0.9305660040319864,-0.06487435656874418,-0.06458690187704626,-0.042765436117397394,-0.15353608804230176,-0.020499889890832245,0.028426426011638785,0.9401737944538088,0.05063379106008211
Tnfsf18,black,0.513717465371397,0.513717465371397,-0.1381450636554617,-0.2419042233319227,0.2119552349702816,-0.382276707581019,0.035933888129842315,0.1482847925553348,-0.12548003561910265,0.21004684062296666,0.37099302859193806
ENSMUSG00000112307,blue,0.22453271369283617,0.0809552279606261,0.22453271369283617,-0.1921724190261176,-0.07786673244074747,-0.06512285241300861,-0.1241570096109467,-0.09018333349642531,0.1205097970045623,-0.19510028336434562,0.16918237753882234
ENSMUSG00000091462,brown,0.674408318121612,-0.29506337370675584,0.051438133409355095,0.674408318121612,0.06841696520961263,-0.11935467686455263,0.23190472006992663,0.7265665490125378,-0.7637346174062324,-0.01472099823304928,-0.29320430402565884
ENSMUSG00000121675,turquoise,0.35476030249195867,0.26433939121628997,-0.33045283998672126,-0.22217214318494335,0.12367696047315947,-0.23727822175042507,0.019216163870033373,0.03515461239498483,0.0043920089267046325,0.35476030249195867,0.3463282297172438
ENSMUSG00000108985,blue,0.5172107782146749,-0.11273251540380558,0.5172107782146749,0.0035113788876491433,0.02931709668318425,-0.010425512702837907,0.11932740476940587,-0.021082876194586545,0.030457415896917046,-0.48207797812776065,0.05855002064465505
ENSMUSG00000048538,blue,0.7046257787171281,-0.49219157279777065,0.7046257787171281,0.3142185280980669,-0.07763308419988948,0.2276229175850806,0.10753261345200381,0.09099538175659135,-0.0911114714798,-0.6999892571602965,-0.2528601950845014
1700025B11Rik,turquoise,0.7568141800893644,0.17945917493668337,-0.7698045236197996,-0.0373675624697622,-0.051972791314911136,0.05612037987006649,-0.11109026881072057,-0.07395719790463613,0.06514353047002838,0.7568141800893644,-0.04193131936108405
ENSMUSG00000121900,turquoise,0.25531023110265216,0.487735120254604,-0.192170497906202,-0.39196355588379667,0.199847268911077,-0.446933048907974,-0.007287858770541025,0.08987786329816475,-0.01773658610421403,0.25531023110265216,0.5259483900283687
Chrm2,blue,0.30475756846674684,0.15929032071547486,0.30475756846674684,-0.1925269535604691,0.20437738648578668,-0.12414692679506846,0.08135218381452942,-0.04354588708763918,0.06544437533913493,-0.2662451870064428,0.19872992074712797
Slc18a2,blue,0.833085624787008,0.05687531914912123,0.833085624787008,-0.3061036451811377,0.19562485161160637,-0.2502510544613176,0.21378539376484576,-0.030885304588506614,0.053126423928717144,-0.8113973914178464,0.33677132424440714
Scrg1,turquoise,0.6525935518231464,0.02524542843881803,-0.6886865241295468,0.07384959965915464,-0.07707920889356043,0.05702253818580898,-0.21776241342107747,0.01716498074657202,-0.049623318853708326,0.6525935518231464,-0.10971078039970292
ENSMUSG00000080921,yellow,0.8303937263160615,0.6126586982664148,0.06105997465793609,-0.6066422700454652,0.32097896484264676,-0.7614549176945031,0.04005155877940714,0.24448069145019818,-0.11257325781321503,-0.020188441843987864,0.8303937263160615
Ostn,turquoise,0.166572166640932,0.13671554103894268,-0.1499999740840228,-0.04555238676318755,0.37983319824600026,-0.01835102914930756,0.14233098246884157,-0.01649274176990154,0.09073307685569193,0.166572166640932,0.10306962850310904
Zfp385c,turquoise,0.6408867645164906,-0.0157564912880814,-0.6183157201073236,0.35422870897089637,-0.05698734790954812,0.23514736102348588,-0.003185264450827634,0.04159881975811985,-0.08485473356932385,0.6408867645164906,-0.31164110014723617
ENSMUSG00000115389,yellow,0.418851404934199,0.3811045849084973,-0.08256472225987044,-0.244451371788112,0.1765200811807923,-0.38266544852729845,0.022101766028234687,0.1367859082137638,-0.06572680594318382,0.12574860650367145,0.418851404934199
Igkv2-109,turquoise,0.33406742272669254,0.4381324086627529,-0.275759042445365,-0.2463364329480964,0.06901877179053705,-0.289223668042175,0.013486654594763324,0.02320101089591019,-0.028587351673351188,0.33406742272669254,0.27201423848991274
ENSMUSG00000104027,turquoise,0.21754694146830098,0.20438315194605866,-0.18281393993405037,-0.14656496371056493,-0.05743713836484496,0.034928853679279455,-0.1442316260575894,-0.15587080398585865,0.20304884502264528,0.21754694146830098,0.13335352156275973
Gcnt3,greenyellow,0.9191969521049197,0.28865268855706894,-0.10992815654881127,-0.0487360393120136,0.9191969521049197,-0.3432009090037131,0.3613882227091075,0.24209615910458984,-0.19216969833921344,0.13744688831265098,0.3012746035563616
H4c14,brown,0.9530370046057065,-0.608891667727329,0.0060520965462775205,0.9530370046057065,-0.07542574784233892,0.2766856488499356,0.239990383016414,0.517378383251212,-0.5525087488924038,-0.007752603692758036,-0.5978995656808735
Faim2,brown,0.3916451519359451,-0.24080074317551664,0.2535519755559743,0.3916451519359451,0.5678424754079302,0.010233771731598599,0.39447651770678394,0.2916398991227588,-0.28375413136659894,-0.2201453066277085,-0.16899884619731814
Gm23971,yellow,0.8062891056644355,0.45733687639392673,0.17531008269069945,-0.49956937633162496,0.28860936141258475,-0.6201332914213604,-0.037494711822575064,0.18829360797919512,-0.05074027380766525,-0.12479351307912007,0.8062891056644355
ENSMUSG00000120024,blue,0.7596826582372876,-0.15823860388636476,0.7596826582372876,0.021280283974663482,0.1073260848227302,0.024097015860943875,0.11618592762492605,-0.006119747890674421,-0.022138044731466553,-0.7493954033918233,-0.04458326532799266
ENSMUSG00000118086,greenyellow,0.771579238030509,0.18374226680280548,0.27278655322413276,-0.13612493307132112,0.771579238030509,-0.2840365952548904,0.43870111267235323,0.17276621569269088,-0.10180975896503,-0.23698760305416475,0.31903697352229105
ENSMUSG00000072421,brown,0.36074101560140176,-0.2273759894502815,-0.01623120399405117,0.36074101560140176,-0.052874194276226735,0.12944832456887073,0.149516804736595,0.19390381092517595,-0.2410108473545299,0.01574685421421671,-0.26194254609348083
Ooep,blue,0.46935899722737423,-0.0377417247165098,0.46935899722737423,0.06997570310621475,0.035384724373948045,0.05683252470389102,-0.006234694770683169,0.01625492983748143,0.0013693668246887879,-0.4271001669396755,-0.06547889043186293
ENSMUSG00000121757,brown,0.12878496094764386,-0.0138093924695705,-0.043247734541400865,0.12878496094764386,0.12050429014441273,-0.14138763027705573,0.10422471884469008,0.1760693235530993,-0.1677083048296134,0.07739023722790617,0.09825677387971503
ENSMUSG00000078915,brown,0.4015948770681166,-0.2443117311602844,0.011110012933763486,0.4015948770681166,0.17433897041512927,0.039084490333285204,0.2736195358055394,0.30537108071928426,-0.3041640212802014,-0.00603826149237232,-0.18944052674593367
ENSMUSG00000048600,brown,0.3615817339332085,-0.15192332574451706,-0.15056147427437794,0.3615817339332085,-0.16889650970510617,0.2170057242690916,0.04097761786884942,0.07101490449294663,-0.07614398315686183,0.15772473297404851,-0.27486428173752997
Nat8f7,turquoise,0.7845981406976098,-0.11620552492331267,-0.8373577787868646,0.11670271897889027,-0.31208992852761974,0.3433732852796862,-0.18302604897844077,-0.18025476535778437,0.19343999801177644,0.7845981406976098,-0.26571314243199773
D830026I12Rik,blue,0.8120885398310852,-0.19988944121277574,0.8120885398310852,-0.06601940969763265,0.13971775144754478,-0.01135632911304348,0.11896195837332282,-0.048342130333120396,0.04670630054448488,-0.7870973640580731,0.06603877959777171
ENSMUSG00000100490,turquoise,0.7165351039107642,0.6424510750693166,-0.689352822071097,-0.4804907092578069,0.0910689412223886,-0.3454953178530378,-0.18823017111914053,-0.1090716362110983,0.15869644843551164,0.7165351039107642,0.4602114334651562
Rps13-ps1,brown,0.656580728367494,-0.5564072901901379,-0.08116845729272418,0.656580728367494,-0.17860626280712122,0.6008672483003681,0.06438433919077269,-0.05925933980659467,0.0024913789990729128,0.035067501877971814,-0.6442133205900683
Gm34552,turquoise,0.7466720344561217,0.18578692157513504,-0.7455884461884155,-0.003398013432091967,-0.004751323061232358,0.08017961567297868,-0.014037684052168813,-0.10628522750160813,0.11769804223496075,0.7466720344561217,-0.02522353806522338
ENSMUSG00000058357,turquoise,0.35438374757820673,0.058561577818788485,-0.3337015054497539,0.14110439285244014,0.026277206601608802,-0.1263829940256966,0.030297028083187797,0.2458208421710676,-0.21934062469275611,0.35438374757820673,0.09682837270670402
A430088P11Rik,brown,0.33405544503990403,-0.19144625045929214,0.11906968838723427,0.33405544503990403,0.17341953056192375,-0.027491206357677475,0.25889996708964524,0.2876905308720092,-0.3086721388495326,-0.08447156530638604,-0.1171923887882959
ENSMUSG00000104723,blue,0.30868246350810624,0.28185942200039577,0.30868246350810624,-0.3572366049750427,0.16346922683737353,-0.33889714487363426,-0.008717267079258063,0.04301041405660467,0.023491179711621585,-0.2772331566460311,0.42329588093095954
Foxp3,brown,0.2542159986407798,-0.13581177874234363,0.06452557821061965,0.2542159986407798,-0.015656000593527026,0.10476745160687569,0.20125310342191896,0.06951481058251692,-0.1305950624388784,-0.05102090489264368,-0.2403606609578004
C5ar2,blue,0.7850276004425061,-0.13147620478492275,0.7850276004425061,0.043810386294786216,0.07829805682705251,-0.09662266514331566,0.17361554940555182,0.10630431055101236,-0.13786586848578858,-0.7541039899646663,-0.012311239713498965
Gm47113,turquoise,0.7793950486223435,0.4381272717029682,-0.7530710559261526,-0.18509032203167258,0.013037000946810387,-0.1561500383611187,-0.14449079188260894,-0.0528207664723433,0.07754532411015388,0.7793950486223435,0.2222549750499959
ENSMUSG00000114512,turquoise,0.49953729861244905,0.34891596783421835,-0.4454650179141578,-0.18142831736718376,0.06717840380634835,-0.12037168770744698,-0.02950237814988986,-0.06528448361965812,0.08095280402515512,0.49953729861244905,0.14637737839909265
Trbv3,blue,0.7679610378904468,-0.0958179975235492,0.7679610378904468,-0.12447166748724861,0.12435128047995957,-0.026673394870967777,0.05309389606071898,-0.0606684540775743,0.0760836117225295,-0.7443894478856173,0.1333977842024707
Gm29257,brown,0.33029805971850307,-0.22484545748498508,-0.15363709377871834,0.33029805971850307,-0.06489858061376043,0.2810455234740795,0.11474365566443472,-0.043924860457136235,0.007385388877665819,0.13732689418541585,-0.35462985743829045
ENSMUSG00000108807,blue,0.08903834708473926,-0.28125628883475895,0.08903834708473926,0.1343453479978071,-0.13426215882430886,0.19278478814442324,-0.1332434608221318,-0.0435257623130381,0.056649806655670654,-0.07986974961500756,-0.1450370017054339
H2bc11,brown,0.902455356985078,-0.45423052363046257,0.07474825134005095,0.902455356985078,-0.01918828937095431,0.21197640794796574,0.2502055681350948,0.5172073468924264,-0.5896801646282963,-0.07447054863678378,-0.5701366031388163
ENSMUSG00000118206,blue,0.8396761877646793,-0.03706551673061428,0.8396761877646793,-0.2651321713417148,0.12723484844290817,-0.14688808860863684,0.03077858479922144,-0.07600944717568904,0.11367740394874554,-0.8187050501280886,0.26692916917621357
Lrat,blue,0.8849189126085459,0.0022430151885873134,0.8849189126085459,-0.39158907042562546,0.12355343070105046,-0.1335237799440067,0.08465307467697529,-0.20919916813819123,0.22926769797397234,-0.8693998914010701,0.31376725958533785
Snhg9,blue,0.6046007445727448,-0.6664783859627071,0.6046007445727448,0.5717929901895765,-0.10135913569383445,0.45162708291304077,0.10640450280837917,0.03725456224243297,-0.10464285337251042,-0.6280822124378571,-0.5499037872940451
Igkv3-10,turquoise,0.3543212374844928,0.3274758985585131,-0.32807515377995816,-0.19951176463447948,-0.05497948258401754,-0.263392279936062,-0.06433625826307776,0.07145426922802116,-0.05207908896449138,0.3543212374844928,0.2071608521092201
Rab3c,turquoise,0.6109902316381403,0.30152348139600393,-0.571223496212796,-0.10547930528110257,0.035194987237018825,-0.01704463029440009,0.021956201260409824,-0.105395697974562,0.1382136129064724,0.6109902316381403,0.1420369999379169
Tmod4,turquoise,0.7665612991415179,0.09592185351912852,-0.7599553832877949,0.1547562978615521,-0.041580112110910665,0.07284214828491102,-0.025210166217107567,0.05771142269918378,-0.030431885422617933,0.7665612991415179,-0.04364835785666727
Fbxo41,brown,0.37111364692690824,-0.10944808509374189,0.0428129490764309,0.37111364692690824,0.07333384754605901,0.003182330684843937,0.2122935315585467,0.34871336671991965,-0.315869746142393,0.025356080649365734,-0.13324640879025026
ENSMUSG00000120287,brown,0.3843038210257916,-0.33421401151361385,0.02863867831535361,0.3843038210257916,-0.040448823082156776,0.3969223933861806,-0.07234924765928473,-0.04423200358460933,0.025503066952141013,-0.03526457820770077,-0.4083801333394463
ENSMUSG00000085611,yellow,0.44915757858064426,0.4232703245053961,0.06961728338924617,-0.5163051602802327,0.22313947305949414,-0.30108574004754896,0.008445133103593981,-0.12296132209370618,0.16503145120839305,-0.07101416239579506,0.44915757858064426
Gm24698,yellow,0.9173481822177367,0.5412203909910325,0.12514790086336466,-0.533040554552782,0.3585880209877716,-0.7077455964447465,0.05203713672241413,0.22985114351716923,-0.08801787734335952,-0.06154489276750047,0.9173481822177367
Gm14111,purple,0.6795569045778211,0.09388422499301423,-0.055147899955332695,0.23164628501092227,0.19966856470078478,-0.4538892394171576,0.27486622237379055,0.6795569045778211,-0.6335832123312093,0.11305653214731595,0.15731205718035637
Sftpd,brown,0.27479003148685777,-0.11589098441247324,0.12024776144464588,0.27479003148685777,0.24313181582712715,-0.07718770820340666,0.18614823198375927,0.31178153638963363,-0.28979341903233735,-0.06778136559394728,-0.05218908739155695
Zfp978,turquoise,0.6278042360667893,0.6245588688349726,-0.6041963996480525,-0.5056576194560592,0.16541084485598104,-0.4553004655469511,-0.09924089208854497,-0.01107599973220688,0.05983198263415816,0.6278042360667893,0.538237542511292
ENSMUSG00000107477,blue,0.20516595236977989,0.17259845983132985,0.20516595236977989,-0.26631356156434094,0.01156445610756479,-0.24174436555836887,0.014306440744369478,-0.045386652016259584,0.048704745446750845,-0.18991493599650683,0.3388627450537251
Mrap,pink,0.8270602450485667,-0.2413164544862999,-0.08525652871107611,0.5298928515463341,0.2201005297005427,0.13729449725775275,0.8270602450485667,0.3184965015580458,-0.3382351101202915,0.10328289724506988,-0.3357989546725091
Afp,blue,0.8628124209904702,-0.33160944351946336,0.8628124209904702,-0.09078924422326509,-0.02867725292165679,0.26200259562444417,-0.005947460906757288,-0.30842913574005476,0.2909268576553366,-0.8786427473455606,-0.11528841436495268
ENSMUSG00000118057,yellow,0.6781278671404947,0.49399905121340226,-0.08083889757584121,-0.19705815779864708,0.3980490386772406,-0.6986892043205576,0.2680825224931319,0.5011409483221126,-0.371415186146793,0.15281234177172545,0.6781278671404947
Crp,blue,0.45259033405017307,0.0011157996050093555,0.45259033405017307,-0.08715343685254719,0.18166326831336083,-0.0754107259871214,0.11213123460950519,-0.02156016942557015,0.03486069096476023,-0.40703046012176386,0.1254037343688784
ENSMUSG00000114783,turquoise,0.2329002169328676,0.31448473004898386,-0.19593993114703626,0.09355010716038903,0.13072158671005057,-0.32716209061000734,0.08527011769056134,0.37270211845669654,-0.4068821479696603,0.2329002169328676,0.11958234278832941
Rn7s1,brown,0.9114216362094283,-0.7913421709652102,-0.007338196259540208,0.9114216362094283,-0.23996094671614981,0.6389273428869682,0.12291074331805986,0.18417265093405494,-0.2210690819483029,-0.011142552948832778,-0.7988533841498527
Slc9b1,yellow,0.35127952611325836,0.3904588786940267,-0.03853263122949766,-0.27091520430346283,0.2046426150635068,-0.24930293932750217,-0.011078983949062982,-0.001302811216675985,0.06166721290234743,0.08993577892073956,0.35127952611325836
Trim75,turquoise,0.8619357561822297,0.45262836755621666,-0.8383197754595727,-0.15807373787661938,0.15580556176710253,-0.17833116440863397,-0.08173720912660283,-0.007740227895322294,0.0260319218879613,0.8619357561822297,0.210297792092321
Cyp2j15-ps,yellow,0.6140193517832939,0.4753166749716769,-0.0015185057033459094,-0.5231510708458635,0.12061267957297324,-0.40086703578763844,-0.08017957339983058,-0.10229338724100058,0.14844172597561053,0.02096861612627175,0.6140193517832939
Gm1527,turquoise,0.1513121184062484,0.15928770303658152,-0.1375077508928473,-0.2411277298231875,0.11928839664835378,-0.06285584432204713,0.04866422975675033,-0.16486006474618287,0.165864161482336,0.1513121184062484,0.18929349295475675
Or10h5,blue,0.3541159883115107,0.10630874624949777,0.3541159883115107,-0.3021766565708438,-0.011706333027901854,-0.06709512126604657,0.05638887942193798,-0.2180461206949033,0.2397772466527074,-0.2935663680183412,0.1945394296396761
Otos,brown,0.3667302570559838,-0.2974986966172427,0.12937632491737905,0.3667302570559838,0.019641439755822804,0.09358525322143793,0.0645655746026942,0.2145115488545761,-0.24650287107028268,-0.11786862164763065,-0.25615219828955565
ENSMUSG00000064340,yellow,0.8537515506860374,0.5179658727548682,0.05564085241853608,-0.5939864004552381,0.36283016318975575,-0.5868001209549168,0.00559702361582201,0.037030942010085124,0.09594807386561327,-0.012561482033830096,0.8537515506860374
Gm23287,yellow,0.7629476783358049,0.3810183062995257,0.10112080675119757,-0.5381092685861804,0.21723167331010448,-0.3485959303797671,-0.057630532587620076,-0.11727036227210523,0.2509756034193294,-0.0513832002499943,0.7629476783358049
Gm24029,yellow,0.7227485824978523,0.46213010318032993,0.02457708115100893,-0.24966712155231152,0.3653543665967128,-0.6484058672855455,0.19001341310240857,0.45127437572626117,-0.2877377816754854,0.04363347342672929,0.7227485824978523
Inhbc,turquoise,0.4092378773329643,0.09250530370078931,-0.37334687352844553,0.19944458864089645,-0.046056656146153334,-0.056386913940658805,0.08828798853372354,0.16521048140317918,-0.20289830488036462,0.4092378773329643,-0.0331051265635789
ENSMUSG00000120273,blue,0.15226342241788277,0.20217282684394539,0.15226342241788277,-0.3521286285022219,0.08977335123997014,-0.08291240659418427,0.018516581719447027,-0.24793864809643706,0.279329644013163,-0.1303437688103694,0.25420946877572964
ENSMUSG00000044377,yellow,0.5488896954167181,0.4879213139939372,-0.15832529573939225,-0.5878826801348013,0.07265933556618069,-0.324018962662018,-0.1683675415048826,-0.14859039906696891,0.2875691479289319,0.18226168763652495,0.5488896954167181
Gm28231,blue,0.10602794531983883,0.22505231561085265,0.10602794531983883,-0.198981736290197,0.01016038703643362,-0.06377401197564615,0.10402973413571422,-0.1645926418573491,0.13593395857784418,-0.07470537129617762,0.057856740651691364
Olfml2b,turquoise,0.8456141213509082,0.0468070521696694,-0.8400414705623717,0.4573254851361961,0.01619475881149256,0.09336588059704644,0.12351639600370723,0.2818684375458529,-0.31648793896358673,0.8456141213509082,-0.31946044091061393
ENSMUSG00000097439,brown,0.2886183064407784,-0.11743274909292134,-0.11147727954049037,0.2886183064407784,-0.03237474374022162,0.12486335367425073,0.1674749240968383,0.11394697437271353,-0.12435192497943771,0.15981248637683806,-0.15011641723320443
Gstp3,brown,0.43889622880225,-0.23718003366775436,0.14546268133172177,0.43889622880225,0.17530279984477765,0.1247719609287905,0.3724595049835727,0.1858636532387845,-0.22444147026513592,-0.13932999552520003,-0.2712331522034816
Gm35164,blue,0.48204182778021043,0.09656063632054479,0.48204182778021043,-0.15724485905705055,0.6406131435777095,-0.2536889046808819,0.20860307549613039,0.13602649475772127,-0.029327718414497557,-0.45153593492237926,0.3383348172690515
Gas5,blue,0.9066784785805717,-0.30455927484083184,0.9066784785805717,-0.1729243572788131,-0.048683151200008996,0.23732091050357204,-0.01844772459172379,-0.34450675026012884,0.3555441097571693,-0.9261984744618341,-0.02511150474389758
ENSMUSG00000099375,turquoise,0.6381109640840041,0.3241656560980562,-0.6158303088067693,-0.25024689433559133,0.012225079885901647,0.11144609656962103,-0.10488110628960973,-0.3304961725431656,0.38212811957727555,0.6381109640840041,0.11784753843266023
ENSMUSG00000085815,brown,0.12896711785928752,-0.049199026129988985,-0.0024515201286871018,0.12896711785928752,-0.1505941668104415,0.023946640049691614,-0.04772118455327919,0.08732942144294094,-0.09254530913841125,0.01442796075006853,-0.040938437487323336
Upk2,brown,0.6775149372712528,-0.34486492721257916,-0.1901535264984466,0.6775149372712528,0.38057414668601,0.17142721921401052,0.4924813854910586,0.4131745103385897,-0.42353261237106854,0.2038940510965379,-0.4121186573389038
Sprr2a1,greenyellow,0.6368014717333188,0.15199088462373897,0.12882554258715245,-0.09212564573122499,0.6368014717333188,-0.13542807140996205,0.39168495229639055,0.0475558273506291,0.015316249629101022,-0.08922242836549406,0.20561911901368135
Slc7a13,turquoise,0.6576579316123635,0.4412870796811614,-0.6564659831913218,-0.3863998648447009,0.09192560021463134,-0.31133953495739136,-0.22028181328951457,-0.035359009382870996,0.07136355562789246,0.6576579316123635,0.3927669544412049
Gm8798,blue,0.11824654733443189,-0.11471879235217654,0.11824654733443189,0.06340668705331312,-0.11551558403235952,-0.09172549747695163,0.09251263780779377,0.18460439369302864,-0.18149031353136624,-0.13419694750989675,0.031361805376738744
D730005E14Rik,blue,0.47064238903678135,-0.3131473061730802,0.47064238903678135,0.18555750228102474,-0.02471625765562291,0.2919622352396362,-0.054373844211571244,-0.12153611878441876,0.11786567501878388,-0.44372735524124607,-0.21271392681521772
ENSMUSG00000121142,blue,0.7706695065997199,-0.5457436929751867,0.7706695065997199,0.3664742201518808,-0.1423050470272801,0.3282999907758466,0.08406477024369617,0.014346212709086328,-0.05454200620804516,-0.7660914862897095,-0.38938092243498373
ENSMUSG00000083157,yellow,0.2768745128190909,0.1708025425248651,-0.012416168408470762,-0.21285479666278656,-0.01644996790865434,-0.18431300500444664,-0.027211967587756618,0.030391274022227455,0.004597755327903035,0.03292059214973112,0.2768745128190909
Sprr2a2,pink,0.5905764486273604,-0.11079117249558706,0.1450793627982895,0.3098134861551073,0.6783619428664944,-0.054558916445652174,0.5905764486273604,0.2897830364483983,-0.2857807072839973,-0.12044220342788627,-0.0641395310208678
Snora69,yellow,0.6786903328269144,0.3355738149362899,0.05583490277321416,-0.5255929409835938,0.12663660005113794,-0.2834835170345579,-0.04579622555498634,-0.14322870720319875,0.2754482426874583,-0.019342971024512687,0.6786903328269144
Crabp2,brown,0.31896988163355405,-0.1218760850557506,-0.02463511300713071,0.31896988163355405,0.7351648236620518,0.006466376008674049,0.3872518165013308,0.22541033652161807,-0.22053031291751496,0.028518994758702173,-0.12172876254700774
Xlr4a,blue,0.4644622372782152,0.11843518580858951,0.4644622372782152,-0.324252956592255,0.1622480170943957,-0.14925022302435326,0.0614132872220395,-0.10906813120980277,0.12822301594421193,-0.43972539823062573,0.21436756843363625
Rpl19-ps6,brown,0.32598596601581786,-0.15205302631983555,-0.09172658903533157,0.32598596601581786,0.13499300881411802,0.05081023029914468,0.09964661973896793,0.2350517286818396,-0.25190254534836926,0.09912188075668114,-0.1711900846822328
Tspo2,blue,0.3471709118546973,-0.2937813977386328,0.3471709118546973,0.36799305415748945,0.002199844563135038,0.20155016083546962,0.011883015043914764,0.09364886156447462,-0.1239641402462487,-0.3214598462899214,-0.265725923146788
ENSMUSG00000092097,turquoise,0.7654074269216665,0.06716782471120243,-0.7358430037133601,0.34575869156938677,-0.07144338645245371,-0.048468574192988646,0.07378713967417166,0.33161332872197724,-0.33580479730449064,0.7654074269216665,-0.1388582427856277
ENSMUSG00000091021,yellow,0.5936931132425896,0.25703295248680025,0.04270100114502567,-0.08728370541617662,0.2885004987700685,-0.547811128593739,0.22899551198064133,0.48076908315943634,-0.34913563739063136,0.013002295543069007,0.5936931132425896
4933417D19Rik,brown,0.40269329346637145,-0.37055348466936605,0.26562829933655496,0.40269329346637145,0.007912618180815184,0.14885941579565992,0.1379885723955764,0.20548353226604602,-0.25203743618533764,-0.2612271581242391,-0.2956001749103291
Apol11b,blue,0.5362206227606932,0.07895947838874559,0.5362206227606932,-0.061016693782408066,0.16470262676446484,-0.17676349099295907,0.09036483508643506,0.0736490100952382,-0.12726579590262474,-0.4676644310868091,0.12034145020776085
Ano2,greenyellow,0.7413993497389935,0.18816208377415075,0.1994613000691268,-0.03239767843943844,0.7413993497389935,-0.3194376267474535,0.4544052575825111,0.26859032207847605,-0.20714803246446845,-0.1578903019977951,0.2405324980493643
ENSMUSG00000102579,turquoise,0.25659809388073407,0.34327621601752323,-0.25613886877998404,-0.3508007554954029,0.08860469766458005,-0.2031402025352641,-0.026337262132422365,-0.13632301912295497,0.19657233347198116,0.25659809388073407,0.38746397454306997
Nfasc,turquoise,0.5327745416376514,-0.08883173952340981,-0.48589188498934954,0.53203534799284,-0.005416287138147335,0.130753965015485,0.2618594052299584,0.3173171138495623,-0.3308261491612604,0.5327745416376514,-0.3082798621340646
ENSMUSG00000109341,turquoise,0.6805112203162992,0.40034252319416913,-0.6601694876691712,-0.06625205830005068,0.060957073791978796,-0.1250734909135881,-0.07753294194582795,0.064027630756557,-0.05257958236257712,0.6805112203162992,0.11773600098720953
ENSMUSG00000103662,blue,0.704900102372089,-0.1455110328032244,0.704900102372089,-0.08142121824033038,0.06644676525172372,0.004965682360398562,0.04606599627131207,-0.1049632140810894,0.08867614402785705,-0.677830719630888,0.04698495868336428
Slc28a2b,turquoise,0.5235861861058881,0.2976221408950568,-0.4485990800720182,0.04911628423524912,0.03741041310662494,-0.17370747146745397,0.13054288423782812,0.1924296559597278,-0.16911029337474945,0.5235861861058881,0.10594721967566724
ENSMUSG00000086806,brown,0.2140530666401789,-0.17650584735924857,-0.10173887926940117,0.2140530666401789,-0.04823086150682737,0.04068358868134907,0.0829087555256722,0.1661282202981428,-0.1350018273272405,0.08894182186601578,-0.04466438911279625
Gm7935,brown,0.5497700915234636,-0.2535544331137449,-0.08728034677551592,0.5497700915234636,0.0944131959217428,-0.11242963675144799,0.23709466342068494,0.5680332319734748,-0.6076020755906594,0.09897812843302374,-0.2166134374189962
Gm14164,blue,0.22751560659976533,-0.12442563970922667,0.22751560659976533,0.05025523516253575,-0.031667050505691054,0.06378442430357871,-0.023485088202705905,-0.039111809883806144,0.05074505575766444,-0.22276650595265352,-0.06912547683340112
ENSMUSG00000078865,yellow,0.2299056941096707,0.24737635952226616,0.0278866645830688,-0.332423294978426,0.23020021990209702,-0.06183461549867653,-0.11184028026204747,-0.20572388726793792,0.2615869760191552,0.0017893411818479985,0.2299056941096707
Pira11|Pira6|Pira7|Pira12,turquoise,0.7857976927306203,0.36386197402056186,-0.760299561917769,0.025471135756410048,-0.01020090212116757,-0.06504351703162406,0.018641084400791524,0.05854461223267032,-0.0805530088266918,0.7857976927306203,-0.012669352104200185
Rps10-ps4,blue,0.6283398788466668,-0.46850860530580113,0.6283398788466668,0.19006515735431237,-0.08689908942847929,0.254661819473122,0.12189243661563327,-0.06015916733226016,0.028257715889353073,-0.6413607219748215,-0.22804342435138286
Rgs20,turquoise,0.5537556026270677,0.44598440402876116,-0.4907653065928973,-0.23222265431501207,-0.020469853454650626,-0.0922822540339075,-0.07379374872281856,-0.129886744169138,0.1800879439891589,0.5537556026270677,0.24139827899827304
ENSMUSG00000099913,red,0.3916570306766408,0.014103967868828124,0.08749470138351265,-0.15551171015867074,0.028846902402480733,0.22460567802151243,0.06601813621571065,-0.34540021046602326,0.3916570306766408,-0.08819676870099759,0.0031788553409507676
ENSMUSG00000085091,greenyellow,0.7279334524737903,0.3354061516000946,0.0034749790263832675,-0.1907840756773857,0.7279334524737903,-0.42304100142158463,0.3490752047619444,0.19651772471166043,-0.17381091674575067,0.048099651564677603,0.40943451252237273
ENSMUSG00000101800,yellow,0.7501632180517716,0.5402708380584578,0.104301047841568,-0.5565877599105562,0.35662405765229394,-0.7197000317629366,0.003090770119394021,0.23835373828614867,-0.1458762977460276,-0.06503637278768233,0.7501632180517716
