gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
CRYZL2,-0.13293163978146616,-5.661410173836877,42.58888390411786,4.016424082368377,-30.214207008739255,2.0335609563654184,-15.297794864401766,2.8024909018537754,-21.082196130740197,True,15.297794864401766,4.016424082368377,0.29056119252240165,False,False,True
PRSS35,-2.36585970470007,-117.53950189044929,49.6815181631196,-8.762128908759868,3.7035707955771118,-22.031043948136656,9.312066943094424,-15.581388885278756,6.585931048372995,True,3.7035707955771118,22.031043948136656,0.8125647667907396,True,False,True
STRC,-0.870748633542902,30.64638212017531,-35.19544095691694,-1.4766072677960196,1.695790508206714,-0.5739984773618136,0.6592011233211227,-1.9027964401765107,2.185241947994122,True,0.6592011233211227,1.9027964401765107,0.9379112212098977,False,False,True
LARP4B,0.3674452729381948,3.306230500290365,8.997885518713643,0.3511852116078684,0.955748345324172,1.4607063198313752,3.9753030652732595,1.1490658666892857,3.1271755314772043,True,0.955748345324172,1.4607063198313752,0.5581958609047097,True,False,True
CDC14A,-0.8088691398857137,36.65098345906937,-45.31138802532118,-2.2430244883637065,2.773037538161768,0.7407482247428033,-0.9157825267600945,-1.292826024162321,1.5983129537430323,True,0.9157825267600945,2.2430244883637065,0.9388004283467961,False,False,True
ASPRV1,-1.185434624207056,-12.101523731370975,10.208512122265498,-2.1966421172566974,1.8530267906811344,-6.832837116700933,5.763993203143916,-5.551438318073382,4.683040468627084,True,1.8530267906811344,6.832837116700933,0.43537381999358815,True,False,True
OTUD7A,0.45992419787861616,-17.119136410880394,-37.221647588541316,-0.3600728106306934,-0.7828959908861424,-0.7316946001566187,-1.5909025955397298,-0.04399672617470518,-0.0956608205822579,True,0.0956608205822579,0.7316946001566187,0.9572586734169852,True,False,True
IDI2,-0.721322835038368,-52.487280882376126,72.76531163689593,-0.4860718026558084,0.6738616595022306,-6.939750310328659,9.62086596074492,-3.7972461576452767,5.264281086350603,True,0.6738616595022306,6.939750310328659,0.8677822475528763,True,False,True
PPIP5K1,-0.14393439516874115,-2.8320074245713123,19.675682252676403,-0.7918628082485595,5.5015537274479875,-1.3705163084552863,9.521812398270509,-1.1838490803912438,8.22492135394991,True,5.5015537274479875,1.3705163084552863,0.5160618942717834,True,True,False
TTC7B,-0.37234545071552333,-29.6963194146399,79.75475289834618,-1.95621471465346,5.253762899195546,-5.178143690086849,13.906826792528793,-3.5595385953625684,9.559774635415383,True,5.253762899195546,5.178143690086849,0.8256301187434665,True,True,False
