stressor,gene,n_environments,mean_beta,std_beta,cv,icp_score,environments
IR,MKRN2,3,-0.07316519052725276,0.12749713521387365,1.7425927897200022,0.36461847480540205,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PTER,6,0.4043570230046059,0.7046471513633852,1.7426361100020331,0.36461271561077,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,CFAP70,3,0.374709470726504,0.6529974036667083,1.7426765345908397,0.364607341546816,analog_spleen|analog_skin_analog|analog_brain
HLU,SLC7A6OS,3,0.09710976203651123,0.1692354832899104,1.7427236767767769,0.3646010746424119,analog_spleen|analog_skin_analog|analog_brain
HLU,PRDM15,3,0.13123892358973147,0.22871547189292768,1.7427411311691217,0.3645987543759698,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SERTAD1,6,-0.3954793340850475,0.689239010397182,1.7427939951627605,0.36459172718170507,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,SF1,3,-0.10395477219458492,0.18118069687079574,1.7428800169825542,0.36458029290690636,analog_spleen|analog_skin_analog|analog_brain
HLU,HSD17B11,3,-0.20449329727505458,0.3564097930227482,1.742892290501167,0.36457866153296353,analog_spleen|analog_skin_analog|analog_brain
HLU,DYNLT2B,3,0.10977257146450563,0.19133407697943058,1.7430044015894537,0.3645637606051754,analog_spleen|analog_skin_analog|analog_brain
IR,GTF3C5,3,-0.06956920706600271,0.12126289731529315,1.743054156951835,0.3645571479023332,analog_spleen|analog_skin_analog|analog_brain
combined_flight,LRRC8A,6,-0.19752409035861174,0.3443150290972302,1.7431546032130052,0.36454379889078026,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,GM28154,3,0.5346756286006382,0.9320369763339111,1.7431820803766043,0.3645401474271488,analog_spleen|analog_skin_analog|analog_brain
IR,CLDN4,2,-0.19144681946549413,0.3337310181794304,1.7432048093981336,0.36453712700343455,analog_spleen|analog_skin_analog
IR,ENSMUSG00000106254,3,-0.3190470147088112,0.5561645338649456,1.743205566832656,0.36453702635002094,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,POLR3G,3,-0.12061625266333716,0.2102769579611161,1.743355075080005,0.36451715969389664,analog_spleen|analog_skin_analog|analog_brain
HLU,KLHDC2,3,0.12903677119284862,0.22495814384684326,1.7433646240827987,0.36451589089595937,analog_spleen|analog_skin_analog|analog_brain
HLU,D6ERTD527E,3,-0.3348187713997271,0.5837220351802416,1.7433969756132983,0.36451159233943736,analog_spleen|analog_skin_analog|analog_brain
IR,CCDC9B,3,0.05783153782751557,0.10082921791003978,1.743498788969911,0.36449806503303234,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ICE1,6,0.5795563843964696,1.0104722452903934,1.7435270678609431,0.3644943079711162,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,GM14308,3,0.25345451298625943,0.44190880858635295,1.7435428615420523,0.3644922096963099,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PDE4DIP,6,0.2620367196761931,0.4568828447813172,1.7435832794820443,0.36448684006734,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,SFMBT1,3,0.13789174114486213,0.240431228909306,1.7436231145496808,0.36448154802928645,analog_spleen|analog_skin_analog|analog_brain
HLU,PSMC5,3,0.13901433512412867,0.24240724757867865,1.7437571860374774,0.3644637379316337,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PDS5A,6,0.30075790411854486,0.5244584327221978,1.7437893528201047,0.36445946514523286,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,RNF25,6,0.35966403452106704,0.6271899910046773,1.7438218144219764,0.36445515329889,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,ZBTB24,6,0.2510899671932842,0.43786561568386784,1.7438594573671191,0.36445015334697717,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,RYR1,3,0.15238254078973879,0.26573752046272237,1.7438842884599839,0.3644468552138742,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000105472,3,-0.0884589800188313,0.1542654801587328,1.7439210624175343,0.3644419709067538,analog_spleen|analog_skin_analog|analog_brain
HLU,PTHLH,3,0.3656638090615964,0.6376996951458108,1.7439508028929351,0.36443802088058735,analog_spleen|analog_skin_analog|analog_brain
HLU,LARGE2,3,-0.3998225689752357,0.6972792821011027,1.7439717876464325,0.36443523381037485,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GPX3,3,0.615357528711124,1.0731710009981341,1.74397963652436,0.36443419138002137,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GPIHBP1,6,-0.37875663937132575,0.6605719072102809,1.7440536661289128,0.36442435960471514,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ADGRF4,3,-0.12314519472708622,0.21477300351644285,1.7440631950630192,0.3644230941179306,analog_spleen|analog_skin_analog|analog_brain
HLU,BCL2L2,3,-0.0645357495030333,0.11255450162737192,1.7440643480559144,0.3644229409957056,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM525,2,0.4655030410812808,0.8119178402896023,1.7441730061730392,0.36440851132581364,analog_spleen|analog_skin_analog
HLU,ETS2,3,0.12317084789707063,0.21484781660579502,1.7443073464999457,0.3643906726684193,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CEBPD,3,-0.08410053369730676,0.14669769586896111,1.7443134743073039,0.36438985901652926,analog_spleen|analog_skin_analog|analog_brain
IR,MSS51,3,0.17614994627866876,0.3072720293428804,1.7443776401293885,0.3643813392798424,analog_spleen|analog_skin_analog|analog_brain
IR,DIP2A,3,0.05065602243842266,0.08836385553386757,1.7443898975071042,0.36437971182897905,analog_spleen|analog_skin_analog|analog_brain
HLU,NRARP,3,-0.21707220437245636,0.3786691605375055,1.7444387220730457,0.3643732293809926,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CCDC198,3,-0.35382153030914165,0.6172257609165422,1.7444550608121654,0.3643710601346376,flight_thymus|flight_liver|flight_kidney
HLUxIR,TNFAIP8,3,0.16061936342224567,0.2801951280296775,1.7444666714847905,0.3643695186354686,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ST8SIA4,3,0.1818736890572394,0.3172795828191971,1.7445051162669138,0.364364414579851,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000081126,3,0.2938868289839562,0.5126905873042003,1.7445170555352512,0.36436282951244925,analog_spleen|analog_skin_analog|analog_brain
IR,TMEM71,3,-0.0570974549272597,0.09960748590611743,1.7445170592716797,0.3643628290164,analog_spleen|analog_skin_analog|analog_brain
IR,GM33543,3,-0.24792330753689487,0.4325369927088432,1.7446402892145776,0.3643464697103043,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SDR16C6,4,-0.10800400350454382,0.18843101498702078,1.744666930188624,0.36434293319928485,flight_thymus|flight_skin|flight_eye|flight_liver
IR,SERTAD1,3,0.17077753929803008,0.2979604645632336,1.7447286337726378,0.3643347424934672,analog_spleen|analog_skin_analog|analog_brain
combined_flight,KLHL38,6,0.1391366193306572,0.24276459295571332,1.7447929407713436,0.36432620659501525,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000112522,3,0.25758973657306744,0.44944434568996894,1.7448068774963534,0.36432435673293684,analog_spleen|analog_skin_analog|analog_brain
HLU,CDADC1,3,-0.06973161210246691,0.12166835790090424,1.744809168864616,0.36432405259475575,analog_spleen|analog_skin_analog|analog_brain
IR,SSC5D,3,-0.13061205859967054,0.22789346138894637,1.744811789106197,0.3643237048051421,analog_spleen|analog_skin_analog|analog_brain
HLU,BC024386,2,0.335445776641147,0.5853040131182152,1.7448543166471495,0.3643180601371602,analog_spleen|analog_skin_analog
HLU,MS4A7,3,-0.2911213032794402,0.507992528961323,1.744951405115008,0.3643051742688691,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,OXNAD1,3,0.15776133905035228,0.2752929565182668,1.7449963117098413,0.3642992144412413,analog_spleen|analog_skin_analog|analog_brain
HLU,AGTR2,2,-0.769205032163617,1.3422658317776581,1.745003963711904,0.36429819891690074,analog_skin_analog|analog_brain
HLU,ZFP820,3,-0.1907819674426651,0.33291555964731284,1.7450053711305666,0.3642980121339933,analog_spleen|analog_skin_analog|analog_brain
IR,EEF1E1,3,-0.14580434295145822,0.2544330835366038,1.7450308861943833,0.36429462598374096,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GDI2,3,-0.060568661926699664,0.10569423460943762,1.7450316632769165,0.3642945228567008,analog_spleen|analog_skin_analog|analog_brain
HLU,SPATA20,2,0.44649091907214145,0.7791558292181656,1.745065339945265,0.3642900536640557,analog_skin_analog|analog_brain
IR,ENSMUSG00000115837,3,0.19467919012202947,0.33973722231778763,1.7451131800975708,0.36428370503997093,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000104325,3,0.20895729403306687,0.36465419613932704,1.7451134983424321,0.36428366280804964,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SNRPE,6,-0.3767856525029543,0.6575460640032652,1.745146233382555,0.36427931883534126,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,KLHL23,3,-0.19245720648525919,0.3358713675047361,1.7451742748083956,0.36427559779234664,analog_spleen|analog_skin_analog|analog_brain
HLU,KDM8,3,-0.05972719596638929,0.10423857232883492,1.7452446728329445,0.3642662564455699,analog_spleen|analog_skin_analog|analog_brain
HLU,NR5A1,3,-0.1402499704704952,0.24477684288871115,1.7452897873865563,0.3642602702980852,analog_spleen|analog_skin_analog|analog_brain
IR,ATG12,3,0.019801056757002364,0.03455861612231687,1.7452914155606514,0.364260054263047,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000097575,3,-0.6779203101100766,1.1832339705464943,1.7453879920030424,0.36424724043117757,analog_spleen|analog_skin_analog|analog_brain
combined_flight,LGALSL,6,0.32476228515564237,0.5668528221998069,1.7454391915696226,0.3642404476014928,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,SNRPC,3,0.16534790563781096,0.2886092097067772,1.7454663658909575,0.3642368423899742,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GM8325,4,0.2463824109340896,0.43005281468471956,1.7454688072449105,0.3642365184995506,flight_thymus|flight_gastrocnemius|flight_liver|flight_kidney
combined_flight,GM5532,6,-0.44136339160533594,0.7703937328830751,1.7454862496309378,0.36423420446357185,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,FAM78B,3,0.1076299628490723,0.1878682848873414,1.7455017001658195,0.36423215470586057,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000115024,2,-0.35708252516836236,0.6232947683926804,1.7455202165193613,0.3642296982492272,analog_spleen|analog_skin_analog
HLU,5430416N02RIK,3,0.056033878440774336,0.09781022495609049,1.7455551165161096,0.36422506836028123,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000109568,3,0.18390673887902967,0.32103824814608706,1.7456578717955626,0.3642114373652955,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM26121,2,0.4941299832900729,0.8625976389056271,1.7456897300918492,0.3642072114122479,analog_spleen|analog_skin_analog
combined_flight,LMTK2,6,0.15249069205960827,0.26620754359071946,1.7457297770078304,0.3642018993907528,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,LONRF1,3,-0.1991222839252296,0.34761626846314414,1.7457426655869985,0.36420018981866786,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,TSPAN33,3,0.5024586643881372,0.8771666300715908,1.7457488356659163,0.36419937141026726,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PDC,2,-0.24530121201913235,0.42825342921597054,1.7458267896236157,0.3641890317987156,flight_eye|flight_kidney
HLUxIR,A930003A15RIK,3,-0.4860119892809758,0.8485031254529561,1.745848132187881,0.3641862010785003,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GPX6,4,-0.49082640425077995,0.8569102281845573,1.7458519326129829,0.36418569702277753,flight_thymus|flight_eye|flight_liver|flight_kidney
HLUxIR,DECR1,3,0.14431696566903907,0.25195900884086136,1.7458723991800418,0.3641829825372129,analog_spleen|analog_skin_analog|analog_brain
combined_flight,COX10,6,0.38204268840533656,0.667024733108802,1.7459429315269723,0.36417362812559145,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,MAMDC2,6,-0.21289056454302546,0.3716994611279637,1.7459649288819366,0.36417071080626146,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,3010003L21RIK,3,-0.23774382496925925,0.41511108693957627,1.7460436049062782,0.3641602770667328,analog_spleen|analog_skin_analog|analog_brain
IR,LYZ2,3,0.07006046019683876,0.12232865531497959,1.7460441056945148,0.364160210655861,analog_spleen|analog_skin_analog|analog_brain
HLU,SNRNP27,3,0.1488276656332264,0.25986364994440747,1.746070847061119,0.36415666444666317,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,BVHT,3,0.3652290889201398,0.6377369002759604,1.7461284379494706,0.3641490274747303,analog_spleen|analog_skin_analog|analog_brain
HLU,GM24407,3,0.3062992951243015,0.5348481862745748,1.7461619828780939,0.36414457932010175,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GOLGA1,3,0.09562779611306581,0.16698207247613706,1.7461666745152071,0.36414395720410325,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,KRTAP9-1,2,-0.904093497341336,1.5787042262212947,1.746173630401734,0.36414303485017124,analog_spleen|analog_skin_analog
combined_flight,PRRG3,6,-0.24854562747898093,0.4340072953678769,1.7461876035553776,0.3641411820173322,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,ENPP2,6,-0.3606950007083336,0.6298504390943039,1.746213382805941,0.36413776375171947,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,NR5A1,3,-0.18383154525043444,0.32101659988399045,1.7462541464274488,0.3641323587261148,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,PXDC1,3,-0.15665766875026552,0.2735732273950322,1.746312375456284,0.3641246381646064,analog_spleen|analog_skin_analog|analog_brain
IR,DHDDS,3,0.07103316734197683,0.124054827108203,1.746435221796142,0.364108351095938,analog_spleen|analog_skin_analog|analog_brain
IR,ND3,3,-0.39271886358357966,0.6858642235432364,1.7464509230298728,0.3641062695184825,analog_spleen|analog_skin_analog|analog_brain
IR,CFAP418,3,-0.03261654236293143,0.05696566075167138,1.7465266051586759,0.36409623635967897,analog_spleen|analog_skin_analog|analog_brain
IR,GM48551,3,0.4904612517909723,0.8566234835638644,1.74656709105815,0.3640908693822357,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,UBE2G2,3,-0.1325539708774419,0.23151837155853286,1.7465970146303311,0.36408690269205424,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM2808,3,-1.3901331328249131,2.4280289253866476,1.7466161091391244,0.3640843715554524,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000097786,3,0.2346774661932108,0.40990144228206676,1.7466587107171794,0.3640787244873573,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,WASL,3,-0.2039713533268189,0.35627404015411074,1.7466866429844876,0.3640750220103094,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,CAB39L,3,0.0940079498380697,0.16421747924247987,1.7468467058211627,0.36405380681811744,analog_spleen|analog_skin_analog|analog_brain
combined_flight,LDLRAD1,5,-0.16646667602399137,0.2907979114313503,1.7468836203743057,0.36404891440713255,flight_thymus|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,IL17RB,3,0.15089687725384046,0.2636001909333528,1.7468896241174818,0.36404811872311,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000088689,2,0.0942399546133771,0.16463465922037962,1.746973013185611,0.36403706741928255,analog_spleen|analog_skin_analog
IR,LGMN,3,0.10973590844158172,0.1917187025390071,1.7470917543274127,0.3640213321687306,analog_spleen|analog_skin_analog|analog_brain
HLU,PROM2,3,-0.288623023338947,0.5043088559294969,1.7472925352526876,0.3639947283255087,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CASP8AP2,6,0.37898807604647317,0.6622235314140955,1.747346609357557,0.36398756407144467,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,FAM170B,2,0.3178440707945307,0.5554443866260841,1.7475373490217219,0.36396229531003693,analog_spleen|analog_skin_analog
combined_flight,TRAV14-1,3,-0.2410203592686415,0.42120326725757135,1.747583759264561,0.3639561475161971,flight_thymus|flight_skin|flight_liver
combined_flight,KRT33A,2,-0.20183652518850978,0.35273169186171915,1.747610794352839,0.3639525663734102,flight_skin|flight_kidney
IR,ENSMUSG00000114759,2,0.16622603558873755,0.29050112635004316,1.747627100493147,0.36395040645090415,analog_skin_analog|analog_brain
combined_flight,N4BP3,6,-0.09117586679657912,0.1593429163051466,1.7476435394138918,0.36394822896616097,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,CD83,3,-0.2403362904428362,0.420036547693027,1.7477033750141409,0.3639403034160678,analog_spleen|analog_skin_analog|analog_brain
HLU,MB,2,-0.30633043588348574,0.5354065833927159,1.7478073313242466,0.36392653465920827,analog_skin_analog|analog_brain
IR,RPS6KA5,3,-0.07412449159429939,0.12955710000122156,1.7478311886776445,0.3639233749585745,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,PSMA7,3,-0.252497363760916,0.4413603330455911,1.7479799579829478,0.3639036729853054,analog_spleen|analog_skin_analog|analog_brain
HLU,SLC16A6,3,0.22131419794486373,0.38688450633136906,1.7481232933805302,0.3638846926587041,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SLFN5,3,0.26913295190226744,0.47048086814830403,1.7481354961358215,0.36388307687379645,analog_spleen|analog_skin_analog|analog_brain
