gene,module_color,kME_assigned,kMEblue,kMEbrown,kMEred,kMEturquoise,kMEyellow
H2bc23,brown,0.8544674711907619,-0.32239732058953974,0.8544674711907619,-0.5482009870886997,0.46418406625683023,-0.7406792762152448
Slc24a4,turquoise,0.9177555197240331,-0.3428628144183458,0.2810073444472309,-0.3853289410765254,0.9177555197240331,-0.23035666320150497
Slc12a6,blue,0.30127542764860055,0.30127542764860055,-0.4506403183144984,0.2234995304588096,-0.19391461881980246,0.4876925004430561
Tgm6,turquoise,0.9577360500948935,-0.4413797492432132,0.3557263810699612,-0.5220498529514075,0.9577360500948935,-0.35716797592787497
H4c1,brown,0.9494337342314428,-0.37131010322929725,0.9494337342314428,-0.6521754999366405,0.49795019863390316,-0.843777557527943
Sprr2h,turquoise,0.8247759042173346,-0.43369838817408496,0.10010837613767753,-0.24676498452095222,0.8247759042173346,0.005975198281027171
Gm10142,turquoise,0.8739855439335249,-0.5039734094694276,0.5974608029782407,-0.6317646447954262,0.8739855439335249,-0.5387484547102364
Arhgap20os,turquoise,0.9040317635434846,-0.37191907057380463,0.1473666550366686,-0.3245367738697568,0.9040317635434846,-0.11730895778558119
ENSMUSG00000087383,turquoise,0.9289900400439517,-0.43623901600797926,0.314124707748186,-0.3711279193949678,0.9289900400439517,-0.29848392162230686
H2bc13,brown,0.9067908761472755,-0.3252556068820539,0.9067908761472755,-0.6453841968001854,0.5308186628482805,-0.8002986205326933
Nrtn,brown,0.9427512764351388,-0.21842219153403894,0.9427512764351388,-0.6430739055823376,0.1494187267062176,-0.8508784911226382
Csdc2,turquoise,0.9652797409246704,-0.4448311759359315,0.4884248900129739,-0.5417020044874481,0.9652797409246704,-0.42095861485414887
Tchhl1,turquoise,0.9058678657690469,-0.38605964418148486,0.09982312592293582,-0.4117320886125099,0.9058678657690469,-0.12075577695064987
Ighv11-2,blue,0.5064623348475125,0.5064623348475125,-0.48688688480232034,0.4237749384604014,-0.2605043506924464,0.6473263631996603
Gm10335,brown,0.4483777503849196,-0.06720432530435778,0.4483777503849196,-0.26424894963740975,0.23648463923717822,-0.3596549242058241
H4c6,brown,0.9506087298147808,-0.35634310746264425,0.9506087298147808,-0.6552420290729737,0.5121021771738113,-0.8403304379967239
Bhlha9,turquoise,0.9309306464018366,-0.5177075204600936,0.5108580444882582,-0.5627973632138226,0.9309306464018366,-0.4716007401884473
Gm7298,brown,0.41155597377176045,-0.29787092324858006,0.41155597377176045,-0.33646925010130163,0.08320825582555658,-0.3098269022750527
Foxe1,turquoise,0.944171585246546,-0.44679628203218963,0.45861595430497143,-0.5321758479503608,0.944171585246546,-0.42316472075503664
ENSMUSG00000103385,turquoise,0.8598115076729684,-0.42440798203505864,0.1170182378565399,-0.3466466470536875,0.8598115076729684,-0.09131934307245707
Slc45a2,turquoise,0.8829050879633316,-0.3459331455249167,0.20303742534710884,-0.29255403341435937,0.8829050879633316,-0.18796159260411388
LOC671917,yellow,0.8112273674979975,0.43054573459771445,-0.639839092193098,0.3258546803265379,-0.16617210015456152,0.8112273674979975
ENSMUSG00000114810,turquoise,0.8990420522980821,-0.42484383980969614,0.09232311827926953,-0.24842056082946173,0.8990420522980821,-0.07550406125522814
Gm33798|Gm6358|Gm35342,turquoise,0.5979012430541993,-0.3278888019801749,0.14140943652908486,-0.2746364961168461,0.5979012430541993,-0.11168874278327934
Serpinb6d,yellow,0.6556557314012527,0.00845503029015478,-0.5571701725006077,0.4949579357658403,0.02029710056215266,0.6556557314012527
ENSMUSG00000098369,brown,0.42786045736168954,-0.08089630817672606,0.42786045736168954,-0.35812525522596345,0.14871855932602235,-0.2822771321416073
Gm4559,turquoise,0.8371615362491001,-0.517121268705733,0.5917372842110681,-0.6053874475491674,0.8371615362491001,-0.555363833352794
H2bc15,brown,0.9215671256080646,-0.32913856851987494,0.9215671256080646,-0.6498298980391939,0.531917208212394,-0.8022401709162199
H4c2,brown,0.954828433495087,-0.32778241214528814,0.954828433495087,-0.6724938164754469,0.4925728326687735,-0.8465606641724055
Fxyd4,turquoise,0.9348183897985998,-0.44975908600290176,0.23156981528534837,-0.36544303987337323,0.9348183897985998,-0.17458133658557107
Car6,turquoise,0.9338648368628782,-0.3951938027499933,0.14695664651653856,-0.36253390621606424,0.9338648368628782,-0.11955685177976151
Ggt1,turquoise,0.9269620030553349,-0.43335073034007654,0.39940143783951865,-0.430433947682171,0.9269620030553349,-0.3251269795596644
Syt4,turquoise,0.8399370501627698,-0.29517879815164266,0.00578104472383139,-0.14807269729175318,0.8399370501627698,0.018503291887710143
H2ac22,brown,0.8683720564248127,-0.3790026630828521,0.8683720564248127,-0.6422429668177482,0.45877349039767074,-0.8005067113853876
Hes2,turquoise,0.9301328808440881,-0.40720736218700887,0.31743129382955537,-0.42277727811443444,0.9301328808440881,-0.30442887720434536
Tdh,turquoise,0.8755821970607228,-0.5864471714432536,0.34199350017327496,-0.3378937371502443,0.8755821970607228,-0.25720101227549785
Mup17,yellow,0.6319243819420516,0.1729238766443178,-0.6412523107773493,0.5918252991072744,-0.025627114327606837,0.6319243819420516
Stox1,turquoise,0.939797320895001,-0.42811481775490007,0.15249610854570084,-0.29928793044659197,0.939797320895001,-0.17378295246320463
ENSMUSG00000103187,turquoise,0.8357231677925915,-0.4354058386343012,0.12501677340772824,-0.32049533732072305,0.8357231677925915,-0.12019137703584509
Slc24a5,turquoise,0.85859877498638,-0.36582393154041887,0.08756280306329128,-0.2190632557441498,0.85859877498638,-0.11258629936030021
Pgr,yellow,0.8227583332132881,0.47305296696736365,-0.6673586968996773,0.531735358454709,-0.37049240542167716,0.8227583332132881
H3c13,brown,0.9666837195933102,-0.33029513438256847,0.9666837195933102,-0.6683035299379705,0.43889372380922137,-0.8688524747876273
H3c7,brown,0.9337293895906352,-0.3438302955541767,0.9337293895906352,-0.6443568360069764,0.5006998430788662,-0.8372689319620658
Slc4a1,turquoise,0.920347299458492,-0.41030147000500977,0.32167788669860936,-0.4167743390228143,0.920347299458492,-0.23431197953343016
Gm10132,brown,0.5828364005357457,-0.12299880909574683,0.5828364005357457,-0.392451383914579,0.08198238368645831,-0.4600602797788658
Uox,turquoise,0.8966523581055992,-0.46877269102897356,0.12604266153775456,-0.20370855713590105,0.8966523581055992,-0.09173111221310536
Mc1r,turquoise,0.8603501672339892,-0.38395829846734386,0.29478506744287936,-0.338008965720919,0.8603501672339892,-0.2727795239363175
Adat3,brown,0.851574679277977,-0.32863869896234754,0.851574679277977,-0.6180501166131821,0.2532133898476165,-0.811679593789564
ENSMUSG00000078117,yellow,0.7957076819871359,0.501294353252343,-0.6456123515204383,0.5350585688085758,-0.3635645210112575,0.7957076819871359
H3c11,brown,0.9383462591517475,-0.30983449835090215,0.9383462591517475,-0.6702658125364387,0.5036362758879033,-0.8213646500936977
H4c11,brown,0.9280733042733992,-0.39179277309873695,0.9280733042733992,-0.6416697972429561,0.5205765364831921,-0.8496332897544365
Pde2a,brown,0.816234824428307,-0.26133536394974427,0.816234824428307,-0.48439992274796756,0.1742771117208028,-0.7704547116017884
ENSMUSG00000110040,yellow,0.7003613219705664,0.1609731548425857,-0.6460647833455584,0.1933570132804056,0.02078795816721857,0.7003613219705664
H2ac24,brown,0.7682026346197638,-0.4074954093488407,0.7682026346197638,-0.5747241012082847,0.6049092735684998,-0.6594529011105142
Tagln3,turquoise,0.9541513278391025,-0.4051698343143389,0.39841121270202007,-0.47989357209671524,0.9541513278391025,-0.36759109744660184
ENSMUSG00000106014,brown,0.898229906575863,-0.2551125728069571,0.898229906575863,-0.5692329815143233,0.15323355390145205,-0.873745339142611
Trpm1,turquoise,0.8795140777049495,-0.3538777457256683,0.21506913746045161,-0.30419868961079066,0.8795140777049495,-0.21353719590779885
Upk1b,turquoise,0.9315712830502559,-0.4076647244651807,0.1837938235475208,-0.3014694339047503,0.9315712830502559,-0.16050335298910012
C1qtnf4,brown,0.940472870596952,-0.24159924962694893,0.940472870596952,-0.6630490402736775,0.24363080759531366,-0.8710352566184618
ENSMUSG00000109129,brown,0.057055517376506965,0.03367660299656464,0.057055517376506965,-0.09177757318378932,-0.1047908796495472,0.05793938667540807
Tyr,turquoise,0.8502229873062889,-0.33596166009165324,0.02176151402681733,-0.18271342438767532,0.8502229873062889,-0.022568120845600077
Serpina1e,turquoise,0.8983743996797482,-0.3911584934919812,0.2615085618613635,-0.3449631029579472,0.8983743996797482,-0.22144454367961577
Gpr143,turquoise,0.8534923980335662,-0.38384446558075724,0.17392988253281044,-0.28898631752808107,0.8534923980335662,-0.2135486322259796
Csn3,turquoise,0.26152080677425904,0.0435459586224154,-0.31652735314269903,0.1279782933924078,0.26152080677425904,0.4022383925841537
Sprr1b,turquoise,0.7353064479823348,-0.6333442448900947,0.29842235382916404,-0.3076248973195627,0.7353064479823348,-0.20984103144018507
Dlx4,turquoise,0.93524826159156,-0.5056044349481418,0.34574293294952707,-0.4632278193106183,0.93524826159156,-0.3395529395327671
Cps1,turquoise,0.8449300082484081,-0.37665865758098555,0.13186887030428585,-0.2211729111475881,0.8449300082484081,-0.1051827077075748
H2bc7,brown,0.8910636570071395,-0.4153860193552168,0.8910636570071395,-0.6580193321874793,0.6225124283656355,-0.8173314221859583
ENSMUSG00000098975,brown,0.4276676727060842,-0.3682509516485235,0.4276676727060842,-0.1533980367024635,0.086438414657924,-0.6992258072167244
H2ac7,brown,0.8924119466673194,-0.4052194339351062,0.8924119466673194,-0.6624028486194296,0.5460357766056986,-0.8262218914850261
Lrrc15,turquoise,0.935002125794738,-0.4634995821352936,0.1663265019500028,-0.2080532803502267,0.935002125794738,-0.10731223507788766
Hoxc10,brown,0.4284927998996477,-0.1487770892738955,0.4284927998996477,-0.43571391712527124,0.029636391227933528,-0.3365023548654726
Gm11554,turquoise,0.7956793041754405,-0.4583597193862485,0.6260604079779655,-0.5890467714697039,0.7956793041754405,-0.583736635696474
ENSMUSG00000094437,red,0.5344436980792712,-0.0056662991415292125,-0.38545855515015004,0.5344436980792712,-0.16367252926092066,0.21170599216540237
Igkc,blue,0.5057403366021586,0.5057403366021586,-0.25077503284787794,0.4068716225143629,-0.27429634511435685,0.4098836950577464
Pmel,turquoise,0.8766648882240341,-0.3611863696439681,0.3502333634422803,-0.35667341148105747,0.8766648882240341,-0.3064178568023912
ENSMUSG00000061724,blue,0.09647393720585111,0.09647393720585111,-0.09360669662492141,0.28403956919997003,-0.09621635656345186,0.005484323785243548
Fgf5,turquoise,0.900176415265172,-0.3305976079885836,0.1445217592409294,-0.36371870843212717,0.900176415265172,-0.1709288988368664
Msx2,turquoise,0.9606903706934807,-0.4354838076071708,0.29262450908980814,-0.4603286206215007,0.9606903706934807,-0.2885165866312973
Gm39115,turquoise,0.8255728457035814,-0.4926119809508168,0.6545735381963266,-0.6605306948528882,0.8255728457035814,-0.62215304663443
ENSMUSG00000069622,yellow,0.06642483710151743,0.023801094053802135,-0.18671697310077934,0.1562641429679634,-0.09623717167064358,0.06642483710151743
H4c8,brown,0.9757049196432305,-0.2965789622861161,0.9757049196432305,-0.6750450491539545,0.43233741617725835,-0.8624372037871635
Hmga1b,brown,0.06663016711845424,-0.01241531422024567,0.06663016711845424,0.021136232016526542,0.06559237011555595,-0.12070728731042388
Scand1,brown,0.9276114569857774,-0.2550928857038161,0.9276114569857774,-0.6525086199073938,0.29234117310369645,-0.8336297949804534
H2bc11,brown,0.8910071947472639,-0.37100289182932916,0.8910071947472639,-0.6548693454668487,0.6352342863971404,-0.7819215195923642
Mroh4,turquoise,0.9076534556158526,-0.38231613365394573,0.31721359090336654,-0.40802211445799963,0.9076534556158526,-0.2805431382147793
Tdo2,brown,0.6093027487024996,-0.24714706214982518,0.6093027487024996,-0.2963130190336418,-0.0019430790698641413,-0.6558824656683423
Akr1c14,yellow,0.8406866779359977,0.4722098381381925,-0.7918253797320053,0.7317749720545572,-0.30723913531381875,0.8406866779359977
Hamp2,yellow,0.2524913046244468,0.23225482610813628,-0.3075272440017789,0.46906014937068463,-0.3733016122897644,0.2524913046244468
H2bc12,brown,0.8659287124460738,-0.4087536445715738,0.8659287124460738,-0.6292942153341555,0.6550941081879625,-0.7669598020030551
ENSMUSG00000097484,turquoise,0.9105166137167185,-0.5310892874383086,0.1476099420370443,-0.27622992359778054,0.9105166137167185,-0.13841470902701747
Snora65,brown,0.6161104096308119,-0.19555541842189356,0.6161104096308119,-0.5290242960271958,0.10285455567388355,-0.6002857095070488
ENSMUSG00000100774,yellow,0.8609825969603183,0.23092441861101853,-0.7984223558961763,0.40859494809720037,-0.14786292641522628,0.8609825969603183
Cdh6,turquoise,0.856435914320499,-0.3633800863533588,0.04059687700042715,-0.1608434121642437,0.856435914320499,-0.10785517307936435
C7,brown,0.6584780331059303,-0.3214145183485812,0.6584780331059303,-0.39704722843735124,0.050461538993778955,-0.6922293309911293
Dlx1as,turquoise,0.9109415549712822,-0.44265092467298384,0.167065877855606,-0.31540780289128506,0.9109415549712822,-0.17531523742678265
1110057P08Rik,turquoise,0.5782379634939099,-0.33512871816039297,0.1376009123441337,-0.2555839191942223,0.5782379634939099,-0.09776685247321178
Myl2,blue,0.5375874754052772,0.5375874754052772,-0.21134267279862984,0.2742778768209636,-0.3338419905283842,0.28275891726780017
Snora78,brown,0.9473206810648501,-0.1508934308459915,0.9473206810648501,-0.6856813245238825,0.22550822230472353,-0.8162535297833288
ENSMUSG00000102476,turquoise,0.8815545093182895,-0.35508169205570345,-0.041705360379980586,-0.1921559089760882,0.8815545093182895,0.009395696190454704
ENSMUSG00000097762,turquoise,0.9038361241769777,-0.5183532079210585,0.15776223820016932,-0.3079522900891478,0.9038361241769777,-0.16225468665432322
Cimap1d,blue,0.5422120922576495,0.5422120922576495,0.4243292190179296,-0.32753785997352863,-0.00883451242813261,-0.2945895410693265
Gm16072,turquoise,0.888338057269113,-0.37244009213769014,0.14127543806221973,-0.3548067894895791,0.888338057269113,-0.1527108609221519
Gm26493,brown,0.48566513416258733,-0.1938890193255073,0.48566513416258733,-0.560397291851955,0.09918011992382154,-0.4772023849142705
ENSMUSG00000086702,turquoise,0.904884646005438,-0.4049036949451938,0.35364724787231855,-0.40004781579134374,0.904884646005438,-0.34534845662799624
Shh,turquoise,0.8533791875091694,-0.3986087608193094,0.192079971975404,-0.28938444984234724,0.8533791875091694,-0.17724790030543697
ENSMUSG00000113459,turquoise,0.9013252016644726,-0.33446937112765013,0.07353270071201372,-0.25736171634983274,0.9013252016644726,-0.06834111330773686
Krt18,turquoise,0.5630574053832013,-0.07233979210567706,0.04379638315918492,-0.18731154871758346,0.5630574053832013,0.09516316511263143
Dio3,turquoise,0.8951321666304815,-0.4671342749398453,0.48931933812625605,-0.5286040281791974,0.8951321666304815,-0.4274479204126298
ENSMUSG00000090455,turquoise,0.820658833112758,-0.5151263783171153,0.6270452876139289,-0.6045318863534206,0.820658833112758,-0.6096065641700099
Atoh7,turquoise,0.9029248315208063,-0.37286996630292146,0.19152384148509002,-0.35182261601508086,0.9029248315208063,-0.1987921611718932
H2bc14,brown,0.859487958924719,-0.3881920305942458,0.859487958924719,-0.6179321376582659,0.6616659754676703,-0.7648017588478654
2810047C21Rik1,brown,0.2791020160770638,-0.05837410629727816,0.2791020160770638,-0.011042567641206409,0.06516262222037715,-0.10710569848763926
ENSMUSG00000060989,turquoise,0.15789479287837505,-0.029722865961283238,-0.09954107868646249,0.14180713257592428,0.15789479287837505,0.15517328532044064
ENSMUSG00000102705,turquoise,0.9027644128727075,-0.5336827685406723,0.2124488465986379,-0.33750332309928877,0.9027644128727075,-0.21044919751166657
Golga7b,turquoise,0.9531428963764721,-0.41622379116397445,0.397294769970992,-0.466541698053164,0.9531428963764721,-0.3621728199253392
Mup15,yellow,0.6304363945352353,0.18564514266869037,-0.6241861470157437,0.5949041772050226,-0.08047860827772295,0.6304363945352353
ENSMUSG00000114623,turquoise,0.8597156349027876,-0.3637777487548234,0.14983191888005823,-0.2930866379066576,0.8597156349027876,-0.14316736857453877
Cstdc5,yellow,0.5060236489778513,-0.30657910189120763,-0.38493517843907665,0.26299263968920605,0.254512458372661,0.5060236489778513
Kash5,turquoise,0.8646754006251315,-0.442275323029953,0.5995195092736397,-0.5594058971603909,0.8646754006251315,-0.5397930364395628
2310079G19Rik,turquoise,0.8763497826292027,-0.5634252966558715,0.31917108622293294,-0.4391564964641207,0.8763497826292027,-0.3102163490620846
Cyp2b23,brown,0.5974362154143424,-0.46394428214621997,0.5974362154143424,-0.3815449338640185,0.17743076615177747,-0.5167003976463188
Srd5a2,turquoise,0.7609756423827251,-0.2803143351440192,0.05896211787424427,-0.24177920661164518,0.7609756423827251,-0.02396521183119031
H3c1,brown,0.9371801761753051,-0.3576744297779799,0.9371801761753051,-0.6505200335830599,0.5091959428219905,-0.8331615479862943
S100a7a|Gm57853,turquoise,0.931598082341993,-0.4450133708123098,0.21149583724759796,-0.33888425968704833,0.931598082341993,-0.2572152049666265
ENSMUSG00000074506,yellow,0.7799489449799641,0.07761391874387952,-0.8135721972874929,0.5192412686870761,-0.07193607643663173,0.7799489449799641
Mup7,yellow,0.6805577250344492,0.24710357100180164,-0.6762296059225223,0.5971877377981205,-0.1386477236626173,0.6805577250344492
Tyrp1,turquoise,0.8442988416310424,-0.3056653337309284,0.060494452647609845,-0.18518986775225715,0.8442988416310424,-0.06304990570038498
Gjb6,turquoise,0.9236476067775071,-0.5182102615414015,0.09407693150130338,-0.23585406499858294,0.9236476067775071,-0.09763240930201567
Tubb3,turquoise,0.9281400270271711,-0.5197018660550754,0.5415882243768656,-0.47974527842638287,0.9281400270271711,-0.46922448926535937
ENSMUSG00000100131,yellow,0.5923093000916498,0.25290925916486895,-0.4663804476646816,0.16626088788579085,-0.11315248194381428,0.5923093000916498
